molecule_chembl_id,std_smiles,standard_type,IC50_nM,n_mediciones,pActividad,activo,MW,LogP,HBD,HBA,TPSA,RotBonds,QED,lipinski_ok,es_pains,razon_pains
CHEMBL3678954,CC(C)n1c(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,IC50,4.0,1,8.397940008672036,1,601.13,7.02,2,8,83.37,9,0.187,False,True,anil_di_alk_A(478)
CHEMBL3678947,CC(C)n1c(Nc2cccc(Br)c2)nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,IC50,4.0,1,8.397940008672036,1,521.47,5.41,2,7,74.14,6,0.352,False,True,anil_di_alk_A(478)
CHEMBL3678951,CC(C)n1c(Nc2cccc(C(F)(F)F)c2)nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,IC50,1.0,1,8.999999999999998,1,510.57,5.67,2,7,74.14,6,0.347,False,True,anil_di_alk_A(478)
CHEMBL3678946,CC(C)n1c(Nc2ccccc2)nc2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3)nc21,IC50,0.4,1,9.397940008672037,1,484.61,4.72,3,7,100.0,7,0.349,True,False,
CHEMBL3674150,CC(C)n1c(Nc2ccccc2)nc2cnc(Nc3ccc(C(=O)NN4CCN(C)CC4)cc3F)nc21,IC50,0.4,1,9.397940008672037,1,503.59,3.93,3,8,103.24,7,0.349,True,False,
CHEMBL4113919,CC(C)n1c(Nc2ccccc2)nc2cnc(Nc3ccc(C(=O)N[N+]4=CCN(C)CC4)cc3)nc21,IC50,3.0,1,8.522878745280337,1,484.59,3.57,3,7,103.01,7,0.345,True,False,
CHEMBL2178351,CC(C)n1c(Nc2ccccc2)nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,IC50,5.0,1,8.301029995663981,1,442.57,4.65,2,7,74.14,6,0.45,True,True,anil_di_alk_A(478)
CHEMBL3678958,CC(C)n1c(Nc2cccnc2)nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,IC50,4.0,1,8.397940008672036,1,443.56,4.04,2,8,87.03,6,0.462,True,True,anil_di_alk_A(478)
CHEMBL5624606,CC(C)n1c2cc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)ncc2c2c(OCC(F)(F)F)cc(N3CCN(C)CC3)cc21,IC50,0.25,1,9.60205999132796,1,669.73,5.2,1,10,123.3,9,0.224,False,False,
CHEMBL5279275,CC(C)n1cc(C(=O)NC2CCOCC2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,Ki,1.2,1,8.920818753952373,1,550.65,3.26,2,9,145.92,8,0.337,True,False,
CHEMBL5282384,CC(C)n1cc(C(=O)NC2COC2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,Ki,1.1,1,8.958607314841773,1,522.59,2.48,2,9,145.92,8,0.356,True,False,
CHEMBL4871361,CC(C)n1cc(C(=O)Nc2cc(F)c(-c3c[nH]c4ncnc(N)c34)cc2F)c(=O)c(-c2ccc(F)cc2)c1,IC50,1000.0,1,5.999999999999999,0,518.5,5.29,3,5,118.69,5,0.292,False,False,
CHEMBL4873571,CC(C)n1cc(C(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)c(F)c2)c(=O)n(-c2ccc(F)cc2)c1=O,IC50,1000.0,1,5.999999999999999,0,561.55,4.65,2,6,124.32,8,0.323,True,False,
CHEMBL2387002,CC(C)n1cc(C(=O)c2cccc(NC(=O)Nc3ccc(Cl)cc3)c2)c2c(N)ncnc21,IC50,10000.0,1,5.0,0,448.91,5.12,3,5,114.93,5,0.366,True,False,
CHEMBL5274166,CC(C)n1cc(C(N)=O)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,Ki,0.35,1,9.455931955649724,1,466.53,2.45,2,8,150.68,7,0.421,True,False,
CHEMBL6007318,CC(C)n1ccc2c([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(C)CC4)NN3)cccc2c1=O,IC50,2.0,1,8.698970004336019,1,611.19,6.99,4,8,110.04,8,0.169,False,False,
CHEMBL5933155,CC(C)n1ccc2c([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C45CC(C4)C5)NN3)cccc2c1=O,IC50,2.0,1,8.698970004336019,1,623.21,6.99,4,8,110.04,8,0.167,False,False,
CHEMBL3735410,CC(C)n1cnc2cnc(Nc3ccnc(N4CCC(C(N)=O)CC4)n3)cc21,Ki,151.0,1,6.82102305270683,1,380.46,2.25,2,7,114.85,5,0.697,True,False,
CHEMBL1241439,CC(C)n1nc(-c2cc(C=O)co2)c2c(N)ncnc21,IC50,5960.0,1,5.2247537402597635,0,271.28,2.06,1,6,99.83,3,0.732,True,False,
CHEMBL1241861,CC(C)n1nc(-c2cc(F)c(C=O)c(F)c2)c2c(N)ncnc21,IC50,10000.0,1,5.0,0,317.3,2.75,1,5,86.69,3,0.751,True,False,
CHEMBL1242028,CC(C)n1nc(-c2cc(F)c(O)cc2F)c2c(N)ncnc21,IC50,6900.0,1,5.161150909262744,0,305.29,2.64,2,5,89.85,2,0.759,True,False,
CHEMBL1242573,CC(C)n1nc(-c2cc(F)c3cn[nH]c3c2)c2c(N)ncnc21,IC50,1200.0,1,5.920818753952374,0,311.32,2.67,2,5,98.3,2,0.593,True,False,
CHEMBL1242285,CC(C)n1nc(-c2cc(O)cc(Br)c2)c2c(N)ncnc21,IC50,249.0,1,6.603800652904263,1,348.2,3.12,2,5,89.85,2,0.743,True,False,
CHEMBL1242198,CC(C)n1nc(-c2cc(O)cc(F)c2)c2c(N)ncnc21,IC50,576.0,1,6.239577516576787,1,287.3,2.5,2,5,89.85,2,0.755,True,False,
CHEMBL1241674,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,Kd,220.0,1,6.657577319177793,1,308.35,2.84,3,5,105.64,2,0.528,True,False,
CHEMBL1241578,CC(C)n1nc(-c2ccc(Br)c(O)c2)c2c(N)ncnc21,IC50,550.0,1,6.259637310505756,1,348.2,3.12,2,5,89.85,2,0.743,True,False,
CHEMBL1241771,CC(C)n1nc(-c2ccc(C#N)c(F)c2)c2c(N)ncnc21,IC50,8900.0,1,5.050609993355087,0,296.31,2.67,1,5,93.41,2,0.784,True,False,
CHEMBL1241944,CC(C)n1nc(-c2ccc(C#N)c(O)c2)c2c(N)ncnc21,IC50,2600.0,1,5.585026652029181,0,294.32,2.23,2,6,113.64,2,0.749,True,False,
CHEMBL1241860,CC(C)n1nc(-c2ccc(C=O)c(F)c2)c2c(N)ncnc21,IC50,9000.0,1,5.045757490560675,0,299.31,2.61,1,5,86.69,3,0.751,True,False,
CHEMBL1241484,CC(C)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21,IC50,158.0,1,6.801342913045577,1,303.75,3.02,2,5,89.85,2,0.759,True,False,
CHEMBL1242377,CC(C)n1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,IC50,1400.0,1,5.853871964321762,0,287.3,2.5,2,5,89.85,2,0.755,True,False,
CHEMBL1242848,CC(C)n1nc(-c2ccc(N)c(O)c2)c2c(N)ncnc21,IC50,2120.0,1,5.6736641390712474,0,284.32,1.94,3,6,115.87,2,0.489,True,False,
CHEMBL1241945,CC(C)n1nc(-c2ccc(O)c(F)c2)c2c(N)ncnc21,IC50,1040.0,1,5.982966660701219,0,287.3,2.5,2,5,89.85,2,0.755,True,False,
CHEMBL1241241,CC(C)n1nc(-c2ccc(O)cc2)c2c(N)ncnc21,IC50,922.0,1,6.03526907894637,1,269.31,2.36,2,5,89.85,2,0.745,True,False,
CHEMBL1241586,CC(C)n1nc(-c2ccc3[nH]c(=O)[nH]c3c2)c2c(N)ncnc21,IC50,937.0,1,6.028260409112221,1,309.33,1.83,3,5,118.27,2,0.522,True,False,
CHEMBL1241863,CC(C)n1nc(-c2ccc3[nH]c(=O)ccc3c2)c2c(N)ncnc21,IC50,6700.0,1,5.173925197299173,0,320.36,2.5,2,5,102.48,2,0.591,True,False,
CHEMBL1242294,CC(C)n1nc(-c2ccc3[nH]ccc3c2)c2c(N)ncnc21,IC50,176.0,1,6.75448733218585,1,292.35,3.14,2,4,85.41,2,0.594,True,False,
CHEMBL1242386,CC(C)n1nc(-c2ccc3[nH]ncc3c2)c2c(N)ncnc21,IC50,1100.0,1,5.958607314841775,0,293.33,2.53,2,5,98.3,2,0.591,True,False,
CHEMBL1242666,CC(C)n1nc(-c2ccc3c(C=O)c[nH]c3c2)c2c(N)ncnc21,IC50,638.0,1,6.195179321278837,1,320.36,2.95,2,5,102.48,3,0.565,True,False,
CHEMBL1242476,CC(C)n1nc(-c2ccc3c(N)n[nH]c3c2)c2c(N)ncnc21,IC50,207.0,1,6.684029654543082,1,308.35,2.11,3,6,124.32,2,0.521,True,False,
CHEMBL1241587,CC(C)n1nc(-c2ccc3c(c2)CCO3)c2c(N)ncnc21,IC50,5000.0,1,5.301029995663981,0,295.35,2.59,1,5,78.85,2,0.786,True,False,
CHEMBL1242852,CC(C)n1nc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c2c(N)ncnc21,IC50,179.0,1,6.747146969020106,1,392.46,4.39,1,6,100.85,2,0.543,True,False,
CHEMBL1242384,CC(C)n1nc(-c2ccc3c(ccn3C)c2)c2c(N)ncnc21,IC50,955.0,1,6.019996628416253,1,306.37,3.15,1,4,74.55,2,0.617,True,False,
CHEMBL1242662,CC(C)n1nc(-c2ccc3cc(O)ccc3c2)c2c(N)ncnc21,IC50,88.0,1,7.05551732784983,1,319.37,3.52,2,5,89.85,2,0.59,True,False,
CHEMBL1242574,CC(C)n1nc(-c2ccc3cc[nH]c3c2)c2c(N)ncnc21,IC50,220.0,1,6.657577319177793,1,292.35,3.14,2,4,85.41,2,0.594,True,False,
CHEMBL1242477,CC(C)n1nc(-c2ccc3cn[nH]c3c2)c2c(N)ncnc21,IC50,2500.0,1,5.602059991327962,0,293.33,2.53,2,5,98.3,2,0.591,True,False,
CHEMBL1241950,CC(C)n1nc(-c2ccc3nc(NN)ccc3c2)c2c(N)ncnc21,IC50,7000.0,1,5.154901959985742,0,334.39,2.49,3,7,120.56,3,0.389,True,False,
CHEMBL1241776,CC(C)n1nc(-c2ccc3nc[nH]c(=O)c3c2)c2c(N)ncnc21,IC50,7400.0,1,5.130768280269023,0,321.34,1.89,2,6,115.37,2,0.582,True,False,
CHEMBL1233882,CC(C)n1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,IC50,610.0,1,6.214670164989233,1,304.36,3.2,1,5,82.51,2,0.615,True,False,
CHEMBL1241492,CC(C)n1nc(-c2ccc3nonc3c2)c2c(N)ncnc21,IC50,8300.0,1,5.080921907623925,0,295.31,2.19,1,7,108.54,2,0.603,True,False,
CHEMBL1241490,CC(C)n1nc(-c2ccc3occc3c2)c2c(N)ncnc21,IC50,964.0,1,6.015922966097168,1,293.33,3.4,1,5,82.76,2,0.612,True,False,
CHEMBL1242115,CC(C)n1nc(-c2cccc(C(=O)NC3=NCCS3)c2)c2c(N)ncnc21,IC50,579.0,1,6.2373214362725635,1,381.47,2.49,2,7,111.08,3,0.721,True,False,
CHEMBL1230790,CC(C)n1nc(-c2cccc(O)c2)c2c(N)ncnc21,IC50,954.0,1,6.020451625295904,1,269.31,2.36,2,5,89.85,2,0.745,True,False,
CHEMBL1242110,CC(C)n1nc(-c2cccc(O)c2F)c2c(N)ncnc21,IC50,3720.0,1,5.429457060118102,0,287.3,2.5,2,5,89.85,2,0.755,True,False,
CHEMBL1242757,CC(C)n1nc(-c2cccc3[nH]ccc23)c2c(N)ncnc21,IC50,4600.0,1,5.337242168318426,0,292.35,3.14,2,4,85.41,2,0.594,True,False,
CHEMBL1242293,CC(C)n1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21,IC50,380.0,1,6.420216403383189,1,293.33,2.53,2,5,98.3,2,0.591,True,False,
CHEMBL1242754,CC(C)n1nc(-c2cnc3ccccc3c2)c2c(N)ncnc21,IC50,1000.0,1,5.999999999999999,0,304.36,3.2,1,5,82.51,2,0.615,True,False,
CHEMBL5280555,CC(C)n1nc(N)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,Ki,0.79,1,9.102372908709558,1,439.51,2.33,2,9,146.5,6,0.462,True,False,
CHEMBL5282716,CC(C)n1nc(N2CC(C(C)(C)O)C2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,Ki,0.6,1,9.221848749616356,1,537.65,2.96,2,10,143.95,8,0.344,True,False,
CHEMBL5755507,CC(C)n1nc(N2CC(CN[C@H]3C[C@H](Oc4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)C3)C2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,IC50,0.3,1,9.522878745280336,1,834.92,2.79,3,15,228.53,13,0.145,False,False,
CHEMBL5285503,CC(C)n1nc(N2CC(CO)C2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,Ki,0.6,1,9.221848749616356,1,509.6,2.18,2,10,143.95,8,0.363,True,False,
CHEMBL5276357,CC(C)n1nc(N2CCC(O)CC2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,Ki,1.2,1,8.920818753952373,1,523.62,2.71,2,10,143.95,7,0.371,True,False,
CHEMBL5984029,CC(C)n1nc(N2CCN(CC3CCN(c4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,IC50,0.35,1,9.455931955649724,1,861.99,3.19,2,15,213.75,11,0.183,False,False,
CHEMBL5273791,CC(C)n1nc(N2CCOCC2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,Ki,2.1,1,8.67778070526608,1,509.6,2.59,1,10,132.95,7,0.396,True,False,
CHEMBL368296,CC(CCOC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O)CC(C)(C)C,IC50,800.0,1,6.096910013008056,1,401.5,5.03,4,6,99.02,8,0.366,True,True,mannich_A(296)
CHEMBL354128,CC(CCOC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O)c1ccccc1,IC50,400.0,1,6.3979400086720375,1,407.47,4.77,4,6,99.02,8,0.317,True,True,mannich_A(296)
CHEMBL926,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,IC50,5551.0,1,5.255628772668139,0,301.39,2.96,4,4,72.72,7,0.593,True,True,catechol_A(92)
CHEMBL171144,CC(COC(=O)c1cc(/N=C/c2cc(O)ccc2O)ccc1O)CC(C)(C)C,IC50,10000.0,1,5.0,0,385.46,4.78,3,6,99.35,6,0.377,True,False,
CHEMBL355853,CC(COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O)CC(C)(C)C,IC50,800.0,1,6.096910013008056,1,387.48,4.64,4,6,99.02,7,0.408,True,True,mannich_A(296)
CHEMBL171054,CC(COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O)Cc1ccccc1,IC50,360.0,1,6.443697499232711,1,407.47,4.45,4,6,99.02,8,0.325,True,True,mannich_A(296)
CHEMBL141884,CC(COC(=O)c1ccc(-c2cc(O)cc(-c3ccccc3)c2)cc1)CC(C)(C)C,IC50,5000.0,1,5.301029995663981,0,402.53,6.96,1,3,46.53,6,0.454,True,False,
CHEMBL359136,CC(COC(=O)c1ccc(-c2cc(O)cc(C(C)(C)C)c2)cc1)CC(C)(C)C,IC50,5000.0,1,5.301029995663981,0,382.54,6.59,1,3,46.53,5,0.594,True,False,
CHEMBL142745,CC(COC(=O)c1ccc(-c2cccc(-c3ccccc3)c2O)cc1)CC(C)(C)C,IC50,10000.0,1,5.0,0,402.53,6.96,1,3,46.53,6,0.454,True,False,
CHEMBL2002992,CC(N)C1CCC(C(=O)Nc2ccnc3[nH]ccc23)CC1,Ki,1995.26,1,5.7000005038830155,0,286.38,2.66,3,3,83.8,3,0.811,True,False,
CHEMBL1994526,CC(N)C1CCC(C(=O)Nc2ccncc2)CC1,Ki,1995.26,1,5.7000005038830155,0,247.34,2.17,2,3,68.01,3,0.86,True,False,
CHEMBL5874033,CC(N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4cnc(F)c(F)c4)c3c2)c2cccnc2)NN1)C(F)(F)F,IC50,72.0,1,7.14266750356873,1,587.94,5.84,4,9,113.82,7,0.156,False,False,
CHEMBL55979,CC(NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1,IC50,400.0,1,6.3979400086720375,1,308.34,2.88,3,4,93.35,4,0.46,True,True,catechol_A(92)
CHEMBL5752161,CC(NC(=O)c1ccc(C2CC2)c(-c2ccc3nc(Nc4cnn(C5CC5)c4)ncc3c2)c1)c1cccc(C(F)(F)F)c1,IC50,1000.0,1,5.999999999999999,0,582.63,7.96,2,5,84.73,8,0.194,False,False,
CHEMBL3798631,CC(NC(=O)c1ccc2[nH]nc(-c3ccncc3)c2c1)c1cccc(Cl)c1,IC50,1000.0,1,5.999999999999999,0,376.85,4.77,2,3,70.67,4,0.539,True,False,
CHEMBL6049180,CC(NC(=O)c1cccc(C(F)(F)F)c1)c1ccc(C2CC2)c(-c2ccc3nc(Nc4cnn(C5CC5)c4)ncc3c2)c1,IC50,1000.0,1,5.999999999999999,0,582.63,7.96,2,5,84.73,8,0.194,False,False,
CHEMBL6037592,CC(Nc1c(C#N)cnc2ccc(-c3cnc(Cl)c(NS(C)(=O)=O)c3)cc12)c1ccc(F)cc1,IC50,200.0,1,6.698970004336019,1,495.97,5.51,2,6,107.77,6,0.342,True,False,
CHEMBL5918098,CC(Nc1c(C#N)cnc2ccc(-c3cnc(N)nc3)cc12)c1ccccc1,IC50,11.0,1,7.958607314841775,1,366.43,4.32,2,6,100.51,4,0.558,True,False,
CHEMBL5982623,CC(Nc1c(C#N)cnc2ccc(-c3cnc4[nH]ncc4c3)cc12)c1ccccc1,IC50,11.0,1,7.958607314841775,1,390.45,5.22,2,5,90.28,4,0.439,True,False,
CHEMBL5872960,CC(Nc1c(C#N)cnc2ccc(-c3cncc(-c4n[nH]c(=O)o4)c3)cc12)c1ccccc1,IC50,11.0,1,7.958607314841775,1,434.46,4.68,2,7,120.49,5,0.412,True,False,
CHEMBL1986186,CC(Nc1c(Nc2ccncc2)c(=O)c1=O)C(C)(C)C,Ki,1995.26,1,5.7000005038830155,0,273.34,2.27,2,5,71.09,4,0.836,True,False,
CHEMBL5792778,CC(Nc1cc(Cl)c2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1)c1cn(C)nn1,IC50,10000.0,1,5.0,0,456.31,5.6,2,6,91.45,5,0.407,True,False,
CHEMBL1914657,CC(Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccc(C(F)(F)F)cc1,IC50,4608.0,1,5.3364875295848435,0,398.39,5.52,3,4,73.83,4,0.423,True,False,
CHEMBL1914666,CC(Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1cccc2ccccc12,IC50,1008.0,1,5.996539467890493,0,380.45,5.66,3,4,73.83,4,0.376,True,False,
CHEMBL5896403,CC(Nc1ncnc2ccc(-c3cnc(N)nc3)cc12)c1ccc(F)cc1,IC50,11.0,1,7.958607314841775,1,360.4,3.98,2,6,89.61,4,0.572,True,False,
CHEMBL3416602,CC(Nc1ncnc2sc(Br)cc12)c1ccccc1,IC50,156.0,1,6.806875401645538,1,334.24,4.63,1,4,37.81,3,0.759,True,False,
CHEMBL399928,CC(O)C#Cc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,IC50,94.5,1,7.024568191490736,1,341.77,3.9,2,4,58.04,2,0.694,True,False,
CHEMBL1825138,CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,Ki,1995.26,1,5.7000005038830155,0,450.35,5.04,2,5,77.99,5,0.533,True,False,
CHEMBL5751436,CC(Oc1ccc(Nc2ncnc3ccc4c(c23)OCCN4C(=O)/C=C/CN(C)C)cc1)c1cccc(F)c1,IC50,275.0,1,6.560667306169737,1,527.6,5.5,1,7,79.82,8,0.303,False,False,
CHEMBL6058403,CC(Oc1ccc(Nc2ncnc3ccc4c(c23)OCCN4C(=O)/C=C/CN(C)C)cc1)c1ccccn1,IC50,275.0,1,6.560667306169737,1,510.6,4.75,1,8,92.71,8,0.34,True,False,
CHEMBL503253,CC(c1cccc(F)c1)n1ncc2cc(Nc3ncnc4cc(C#C[C@@H]5C[C@@H](OC(=O)N6CCOCC6)CN5)sc34)ccc21,IC50,120.0,1,6.920818753952375,1,611.7,5.08,2,9,106.43,5,0.265,False,False,
CHEMBL83,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,IC50,3553.0,1,5.449404792510672,0,371.52,6.0,0,2,12.47,8,0.451,True,False,
CHEMBL4162882,CC/C=C/C(=O)Nc1cc2c(N3CCc4ccccc43)ncnc2cc1OC,IC50,17.0,1,7.769551078621725,1,374.44,4.24,1,5,67.35,5,0.677,True,False,
CHEMBL4445761,CC/C=C\C(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,998.0,1,6.000869458712629,1,559.69,5.74,2,7,87.55,11,0.227,False,False,
CHEMBL4460320,CC/C=C\C(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,18.0,1,7.744727494896693,1,541.7,5.6,2,7,87.55,11,0.239,False,False,
CHEMBL4476689,CC/C=C\C(=O)Nc1cc(Nc2nc3c(c(-c4cn(C)c5ccc(F)cc45)n2)CSCC3)c(OC)cc1N(C)CCN(C)C,IC50,1128.0,1,5.947690900352677,0,617.79,6.22,2,8,87.55,11,0.192,False,False,
CHEMBL4446546,CC/C=C\C(=O)Nc1cc(Nc2nc3c(c(-c4cn(C)c5ccccc45)n2)CSCC3)c(OC)cc1N(C)CCN(C)C,IC50,1248.0,1,5.903785414653594,0,599.81,6.08,2,8,87.55,11,0.201,False,False,
CHEMBL4456929,CC/C=C\C(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,2000.0,1,5.698970004336018,0,570.67,5.3,2,8,111.34,11,0.234,False,False,
CHEMBL4445797,CC/C=C\C(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,16.0,1,7.795880017344074,1,552.68,5.16,2,8,111.34,11,0.246,False,False,
CHEMBL4472983,CC/C=C\C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,388.0,1,6.411168274405792,1,545.66,5.43,2,7,87.55,11,0.243,False,False,
CHEMBL4468034,CC/C=C\C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,177.0,1,6.752026733638193,1,527.67,5.29,2,7,87.55,11,0.256,False,False,
CHEMBL3884319,CC1(C)C(=O)N([C@H]2CCc3c(O)cccc32)c2nc(Nc3ccccc3)ncc21,IC50,10000.0,1,5.0,0,386.46,4.24,2,5,78.35,3,0.704,True,False,
CHEMBL1947124,CC1(C)CC(C(=O)Nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)CC(C)(C)N1[O],IC50,15.0,1,7.823908740944318,1,470.96,5.72,2,5,90.05,4,0.509,True,False,
CHEMBL1946926,CC1(C)CC(C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC(C)(C)N1[O],IC50,31.0,1,7.508638306165727,1,497.42,5.69,2,5,90.05,4,0.484,True,False,
CHEMBL1947125,CC1(C)CC(C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)CC(C)(C)N1[O],IC50,65.0,1,7.187086643357144,1,452.97,5.58,2,5,90.05,4,0.539,True,False,
CHEMBL5897496,CC1(C)CC(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3cccnc3)NN2)CC(C)(C)N1,IC50,8.0,1,8.096910013008056,1,646.6,7.32,5,9,112.96,7,0.141,False,False,
CHEMBL3786567,CC1(C)CC[C@@H](COc2cccc(-c3cn([C@H]4C[C@@H](CN5CCC5)C4)c4ncnc(N)c34)c2)O1,IC50,10000.0,1,5.0,0,461.61,4.67,1,6,78.43,7,0.551,True,False,
CHEMBL4537422,CC1(C)CC[C@]2(C(=O)OCCCCO[N+](=O)[O-])CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,IC50,40.0,1,7.3979400086720375,1,589.81,6.65,2,7,119.13,8,0.107,False,False,
CHEMBL4437863,CC1(C)CC[C@]2(C(=O)OCCO[N+](=O)[O-])CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,IC50,30.0,1,7.522878745280337,1,545.76,6.9,1,6,98.9,5,0.133,False,False,
CHEMBL5183324,CC1(C)CCc2c(C(C(=O)Nc3nccs3)N3Cc4c(cc(C#Cc5ccc(CN6CCC(CO)CC6)cc5)cc4C(F)F)C3=O)ncn21,IC50,4.0,1,8.397940008672036,1,684.81,5.9,2,7,103.59,8,0.224,False,False,
CHEMBL572881,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21,Kd,15.0,1,7.823908740944318,1,373.46,4.04,3,5,78.94,5,0.629,True,False,
CHEMBL5982032,CC1(C)COCCC1Nc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4(C(F)(F)F)CC4)NN3)c3cccc4ncsc34)cc12,IC50,4.0,1,8.397940008672036,1,645.72,6.23,4,11,133.95,7,0.183,False,False,
CHEMBL5887910,CC1(C)COCCC1Nc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12,IC50,2.0,1,8.698970004336019,1,549.05,5.0,4,9,110.16,7,0.303,True,False,
CHEMBL5996683,CC1(C)COCC[C@H]1Nc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4(C(F)(F)F)CC4)NN3)c3cccc4ncsc34)cc12,IC50,2.0,1,8.698970004336019,1,645.72,6.23,4,11,133.95,7,0.183,False,False,
CHEMBL3219505,CC1(C)OB(c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)OC1(C)C,IC50,570.0,1,6.2441251443275085,1,399.66,4.47,1,5,56.27,3,0.659,True,False,
CHEMBL3219504,CC1(C)OB(c2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)OC1(C)C,IC50,590.0,1,6.229147988357855,1,381.67,4.33,1,5,56.27,3,0.685,True,False,
CHEMBL4069365,CC1(C)OCC(=O)Nc2cc(Nc3nc(NCC(F)(F)F)c4occc4n3)ccc21,IC50,10000.0,1,5.0,0,421.38,4.14,3,7,101.31,4,0.582,True,False,
